DATE,SOURCE,PORT,DESTINATION,FLAG,SEQ,ACK,WIN,OPTIONS,LENGTH
11:42:32.089635,BP-Linux8.33251,,par21s20-in-f14.1e100.net.https:,,"1191:1229,","25781,","702,","nop,nop,TS",38
11:42:32.090165,ns1.lan.rt.domain,,BP-Linux8.48753:,,,,,,(102)
11:42:32.090283,ns1.lan.rt.domain,,BP-Linux8.48753:,,,,,,(114)
11:42:32.095886,mauves.univ-st-etienne.fr.https,,BP-Linux8.40686:,,"28211:28448,","1490,","256,","nop,nop,TS",237
11:42:32.095897,BP-Linux8.40686,,mauves.univ-st-etienne.fr.https:,.,,"28448,","704,","nop,nop,TS",0
11:42:32.101399,par21s20-in-f14.1e100.net.https,,BP-Linux8.33251:,.,,"1191,","273,","nop,nop,TS",0
11:42:32.101510,par21s20-in-f14.1e100.net.https,,BP-Linux8.33251:,.,,"1229,","273,","nop,nop,TS",0
11:42:32.105960,par21s20-in-f14.1e100.net.https,,BP-Linux8.33251:,,"25781:26006,","1229,","273,","nop,nop,TS",225
11:42:32.105968,BP-Linux8.33251,,par21s20-in-f14.1e100.net.https:,.,,"26006,","724,","nop,nop,TS",0
11:42:32.106074,par21s20-in-f14.1e100.net.https,,BP-Linux8.33251:,,"26006:26084,","1229,","273,","nop,nop,TS",78
11:42:32.106079,BP-Linux8.33251,,par21s20-in-f14.1e100.net.https:,.,,"26084,","724,","nop,nop,TS",0
11:42:32.106085,par21s20-in-f14.1e100.net.https,,BP-Linux8.33251:,,"26084:26130,","1229,","273,","nop,nop,TS",46
11:42:32.106088,BP-Linux8.33251,,par21s20-in-f14.1e100.net.https:,.,,"26130,","724,","nop,nop,TS",0
11:42:32.106282,BP-Linux8.33251,,par21s20-in-f14.1e100.net.https:,,"1229:1275,","26130,","724,","nop,nop,TS",46
11:42:32.123746,par21s20-in-f14.1e100.net.https,,BP-Linux8.33251:,.,,"1275,","273,","nop,nop,TS",0
11:42:32.724753,BP-Linux8,,192.168.115.1:,,"21,",,,,64
11:42:32.724876,192.168.115.1,,BP-Linux8:,,"21,",,,,64
11:42:32.724947,BP-Linux8.ssh,,192.168.190.130.50245:,,"3189:3289,","160,","291,","nop,nop,TS",100
11:42:32.740730,BP-Linux8.51712,,server-54-230-114-73.mrs52.r.cloudfront.net.https:,.,,"1,","3715,","nop,nop,TS",0
11:42:32.745256,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"3289,","2046,","nop,nop,TS",0
11:42:32.747093,server-54-230-114-73.mrs52.r.cloudfront.net.https,,BP-Linux8.51712:,.,,"1,","12,","nop,nop,TS",0
11:42:32.865242,192.168.190.130.50374,,BP-Linux8.ssh:,,"595200156:595200208,","516046812,","2591,","nop,nop,TS",52
11:42:32.865322,BP-Linux8.ssh,,192.168.190.130.50374:,,"1:37,","52,","1332,","nop,nop,TS",36
11:42:32.885253,192.168.190.130.50374,,BP-Linux8.ssh:,.,,"37,","2590,","nop,nop,TS",0
11:42:33.724759,BP-Linux8,,192.168.115.1:,,"22,",,,,64
11:42:33.724892,192.168.115.1,,BP-Linux8:,,"22,",,,,64
11:42:33.724989,BP-Linux8.ssh,,192.168.190.130.50245:,,"3289:3389,","160,","291,","nop,nop,TS",100
11:42:33.745231,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"3389,","2046,","nop,nop,TS",0
11:42:34.724755,BP-Linux8,,192.168.115.1:,,"23,",,,,64
11:42:34.724872,192.168.115.1,,BP-Linux8:,,"23,",,,,64
11:42:34.724946,BP-Linux8.ssh,,192.168.190.130.50245:,,"3389:3489,","160,","291,","nop,nop,TS",100
11:42:34.745232,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"3489,","2046,","nop,nop,TS",0
11:42:35.468733,BP-Linux8.37256,,par21s05-in-f131.1e100.net.http:,.,,"703,","240,","nop,nop,TS",0
11:42:35.480539,par21s05-in-f131.1e100.net.http,,BP-Linux8.37256:,.,,"433,","261,","nop,nop,TS",0
11:42:35.724749,BP-Linux8,,192.168.115.1:,,"24,",,,,64
11:42:35.724866,192.168.115.1,,BP-Linux8:,,"24,",,,,64
11:42:35.724942,BP-Linux8.ssh,,192.168.190.130.50245:,,"3489:3589,","160,","291,","nop,nop,TS",100
11:42:35.745236,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"3589,","2046,","nop,nop,TS",0
11:42:36.724761,BP-Linux8,,192.168.115.1:,,"25,",,,,64
11:42:36.724888,192.168.115.1,,BP-Linux8:,,"25,",,,,64
11:42:36.724971,BP-Linux8.ssh,,192.168.190.130.50245:,,"3589:3689,","160,","291,","nop,nop,TS",100
11:42:36.745257,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"3689,","2046,","nop,nop,TS",0
11:42:37.724757,BP-Linux8,,192.168.115.1:,,"26,",,,,64
11:42:37.724886,192.168.115.1,,BP-Linux8:,,"26,",,,,64
11:42:37.724981,BP-Linux8.ssh,,192.168.190.130.50245:,,"3689:3789,","160,","291,","nop,nop,TS",100
11:42:37.745441,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"3789,","2046,","nop,nop,TS",0
11:42:38.724753,BP-Linux8,,192.168.115.1:,,"27,",,,,64
11:42:38.724876,192.168.115.1,,BP-Linux8:,,"27,",,,,64
11:42:38.724946,BP-Linux8.ssh,,192.168.190.130.50245:,,"3789:3889,","160,","291,","nop,nop,TS",100
11:42:38.745233,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"3889,","2046,","nop,nop,TS",0
11:42:39.540747,BP-Linux8.37231,,par21s05-in-f131.1e100.net.http:,.,,"2809,","338,","nop,nop,TS",0
11:42:39.552457,par21s05-in-f131.1e100.net.http,,BP-Linux8.37231:,.,,"1729,","298,","nop,nop,TS",0
11:42:39.556728,BP-Linux8.43717,,82.221.107.34.bc.googleusercontent.com.http:,.,,"221,","245,","nop,nop,TS",0
11:42:39.568660,82.221.107.34.bc.googleusercontent.com.http,,BP-Linux8.43717:,.,,"286,","265,","nop,nop,TS",0
11:42:39.724759,BP-Linux8,,192.168.115.1:,,"28,",,,,64
11:42:39.724880,192.168.115.1,,BP-Linux8:,,"28,",,,,64
11:42:39.724957,BP-Linux8.ssh,,192.168.190.130.50245:,,"3889:3989,","160,","291,","nop,nop,TS",100
11:42:39.745235,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"3989,","2046,","nop,nop,TS",0
11:42:40.452736,BP-Linux8.34621,,93.184.220.29.http:,.,,"800,","254,","nop,nop,TS",0
11:42:40.460001,93.184.220.29.http,,BP-Linux8.34621:,.,,"429,","133,","nop,nop,TS",0
11:42:40.724753,BP-Linux8,,192.168.115.1:,,"29,",,,,64
11:42:40.724884,192.168.115.1,,BP-Linux8:,,"29,",,,,64
11:42:40.724957,BP-Linux8.ssh,,192.168.190.130.50245:,,"3989:4089,","160,","291,","nop,nop,TS",100
11:42:40.745219,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"4089,","2046,","nop,nop,TS",0
11:42:40.804734,BP-Linux8.37257,,par21s05-in-f131.1e100.net.http:,.,,"1404,","251,","nop,nop,TS",0
11:42:40.816574,par21s05-in-f131.1e100.net.http,,BP-Linux8.37257:,.,,"864,","265,","nop,nop,TS",0
11:42:41.092735,BP-Linux8.40678,,mauves.univ-st-etienne.fr.https:,.,,"533278,","1901,","nop,nop,TS",0
11:42:41.092751,BP-Linux8.40679,,mauves.univ-st-etienne.fr.https:,.,,"217300,","1903,","nop,nop,TS",0
11:42:41.092753,BP-Linux8.40680,,mauves.univ-st-etienne.fr.https:,.,,"411284,","1563,","nop,nop,TS",0
11:42:41.092762,BP-Linux8.40684,,mauves.univ-st-etienne.fr.https:,.,,"414966,","1324,","nop,nop,TS",0
11:42:41.096449,mauves.univ-st-etienne.fr.https,,BP-Linux8.40678:,.,,"5307,","331,","nop,nop,TS",0
11:42:41.100154,mauves.univ-st-etienne.fr.https,,BP-Linux8.40680:,.,,"3642,","305,","nop,nop,TS",0
11:42:41.100191,mauves.univ-st-etienne.fr.https,,BP-Linux8.40679:,.,,"4012,","304,","nop,nop,TS",0
11:42:41.100257,mauves.univ-st-etienne.fr.https,,BP-Linux8.40684:,.,,"3401,","289,","nop,nop,TS",0
11:42:41.128732,BP-Linux8.40682,,mauves.univ-st-etienne.fr.https:,.,,"555112,","1901,","nop,nop,TS",0
11:42:41.128745,BP-Linux8.40683,,mauves.univ-st-etienne.fr.https:,.,,"157164,","1382,","nop,nop,TS",0
11:42:41.132466,mauves.univ-st-etienne.fr.https,,BP-Linux8.40682:,.,,"3732,","297,","nop,nop,TS",0
11:42:41.132515,mauves.univ-st-etienne.fr.https,,BP-Linux8.40683:,.,,"3353,","290,","nop,nop,TS",0
11:42:41.284735,BP-Linux8.42612,,server-54-230-114-7.mrs52.r.cloudfront.net.https:,.,,"1,","341,","nop,nop,TS",0
11:42:41.291288,server-54-230-114-7.mrs52.r.cloudfront.net.https,,BP-Linux8.42612:,.,,"1,","7,","nop,nop,TS",0
11:42:41.724748,BP-Linux8,,192.168.115.1:,,"30,",,,,64
11:42:41.724876,192.168.115.1,,BP-Linux8:,,"30,",,,,64
11:42:41.724954,BP-Linux8.ssh,,192.168.190.130.50245:,,"4089:4189,","160,","291,","nop,nop,TS",100
11:42:41.752581,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"4189,","2046,","nop,nop,TS",0
11:42:42.096733,BP-Linux8.40686,,mauves.univ-st-etienne.fr.https:,.,,"28448,","704,","nop,nop,TS",0
11:42:42.100443,mauves.univ-st-etienne.fr.https,,BP-Linux8.40686:,.,,"1490,","256,","nop,nop,TS",0
11:42:42.724753,BP-Linux8,,192.168.115.1:,,"31,",,,,64
11:42:42.724885,192.168.115.1,,BP-Linux8:,,"31,",,,,64
11:42:42.724963,BP-Linux8.ssh,,192.168.190.130.50245:,,"4189:4289,","160,","291,","nop,nop,TS",100
11:42:42.745227,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"4289,","2046,","nop,nop,TS",0
11:42:42.756729,BP-Linux8.51712,,server-54-230-114-73.mrs52.r.cloudfront.net.https:,.,,"1,","3715,","nop,nop,TS",0
11:42:42.763159,server-54-230-114-73.mrs52.r.cloudfront.net.https,,BP-Linux8.51712:,.,,"1,","12,","nop,nop,TS",0
11:42:42.968960,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,,"1163:1420,","883,","2946,","nop,nop,TS",257
11:42:42.980823,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,,"1420,","399,","nop,nop,TS",0
11:42:43.032592,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"883:1042,","1420,","399,","nop,nop,TS",159
11:42:43.032752,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"1042:2460,","1420,","399,","nop,nop,TS",1418
11:42:43.032757,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"2460:3878,","1420,","399,","nop,nop,TS",1418
11:42:43.032760,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"3878:5296,","1420,","399,","nop,nop,TS",1418
11:42:43.032763,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"5296:6321,","1420,","399,","nop,nop,TS",1025
11:42:43.032841,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"6321,","2921,","nop,nop,TS",0
11:42:43.032877,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"6321:7739,","1420,","399,","nop,nop,TS",1418
11:42:43.032881,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"7739:9157,","1420,","399,","nop,nop,TS",1418
11:42:43.032883,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"9157:10575,","1420,","399,","nop,nop,TS",1418
11:42:43.032885,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"10575:11993,","1420,","399,","nop,nop,TS",1418
11:42:43.032950,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"11993:13411,","1420,","399,","nop,nop,TS",1418
11:42:43.032981,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"13411,","2886,","nop,nop,TS",0
11:42:43.033001,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"13411:14829,","1420,","399,","nop,nop,TS",1418
11:42:43.033004,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"14829:16247,","1420,","399,","nop,nop,TS",1418
11:42:43.033006,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"16247:17665,","1420,","399,","nop,nop,TS",1418
11:42:43.033008,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"17665:17777,","1420,","399,","nop,nop,TS",112
11:42:43.033096,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"17777,","2858,","nop,nop,TS",0
11:42:43.643184,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"17777:19195,","1420,","399,","nop,nop,TS",1418
11:42:43.643305,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"19195:20613,","1420,","399,","nop,nop,TS",1418
11:42:43.643314,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"20613,","2942,","nop,nop,TS",0
11:42:43.643323,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"20613:22031,","1420,","399,","nop,nop,TS",1418
11:42:43.643326,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"22031:22740,","1420,","399,","nop,nop,TS",709
11:42:43.643423,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"22740,","2928,","nop,nop,TS",0
11:42:43.688068,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"22740:24158,","1420,","399,","nop,nop,TS",1418
11:42:43.688176,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"24158:25576,","1420,","399,","nop,nop,TS",1418
11:42:43.688185,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"25576,","2942,","nop,nop,TS",0
11:42:43.688195,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"25576:25783,","1420,","399,","nop,nop,TS",207
11:42:43.689926,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"25783:27201,","1420,","399,","nop,nop,TS",1418
11:42:43.689932,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"27201,","2942,","nop,nop,TS",0
11:42:43.690038,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"27201:28619,","1420,","399,","nop,nop,TS",1418
11:42:43.690082,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"28619:30037,","1420,","399,","nop,nop,TS",1418
11:42:43.690085,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"30037:31455,","1420,","399,","nop,nop,TS",1418
11:42:43.690088,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"31455:32776,","1420,","399,","nop,nop,TS",1321
11:42:43.690094,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"32776,","2921,","nop,nop,TS",0
11:42:43.692239,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"32776:34194,","1420,","399,","nop,nop,TS",1418
11:42:43.692394,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"34194:35612,","1420,","399,","nop,nop,TS",1418
11:42:43.692399,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"35612,","2935,","nop,nop,TS",0
11:42:43.692406,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"35612:37030,","1420,","399,","nop,nop,TS",1418
11:42:43.692410,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"37030:38448,","1420,","399,","nop,nop,TS",1418
11:42:43.692411,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"38448:39866,","1420,","399,","nop,nop,TS",1418
11:42:43.692506,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"39866:41284,","1420,","399,","nop,nop,TS",1418
11:42:43.692508,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"41284:42702,","1420,","399,","nop,nop,TS",1418
11:42:43.692511,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"42702:44120,","1420,","399,","nop,nop,TS",1418
11:42:43.692512,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"44120:45538,","1420,","399,","nop,nop,TS",1418
11:42:43.692622,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"45538:46956,","1420,","399,","nop,nop,TS",1418
11:42:43.692625,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"46956:48374,","1420,","399,","nop,nop,TS",1418
11:42:43.692626,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"48374:49297,","1420,","399,","nop,nop,TS",923
11:42:43.692756,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"49297,","2865,","nop,nop,TS",0
11:42:43.692776,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"49297:50715,","1420,","399,","nop,nop,TS",1418
11:42:43.692780,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"50715:52133,","1420,","399,","nop,nop,TS",1418
11:42:43.692782,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"52133:53551,","1420,","399,","nop,nop,TS",1418
11:42:43.692783,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"53551:54969,","1420,","399,","nop,nop,TS",1418
11:42:43.692785,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"54969:55768,","1420,","399,","nop,nop,TS",799
11:42:43.692889,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"55768,","2830,","nop,nop,TS",0
11:42:43.696879,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,,"1420:1692,","55768,","2946,","nop,nop,TS",272
11:42:43.708732,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,,"1692,","409,","nop,nop,TS",0
11:42:43.709664,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"55768:56057,","1692,","409,","nop,nop,TS",289
11:42:43.709846,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"56057:57475,","1692,","409,","nop,nop,TS",1418
11:42:43.709851,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"57475:58893,","1692,","409,","nop,nop,TS",1418
11:42:43.709854,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"58893:60311,","1692,","409,","nop,nop,TS",1418
11:42:43.709855,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"60311:61729,","1692,","409,","nop,nop,TS",1418
11:42:43.709910,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"61729,","2921,","nop,nop,TS",0
11:42:43.709942,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"61729:63147,","1692,","409,","nop,nop,TS",1418
11:42:43.709945,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"63147:64565,","1692,","409,","nop,nop,TS",1418
11:42:43.710038,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"64565,","2907,","nop,nop,TS",0
11:42:43.710060,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"64565:65983,","1692,","409,","nop,nop,TS",1418
11:42:43.710062,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"65983:67039,","1692,","409,","nop,nop,TS",1056
11:42:43.710064,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"67039:67085,","1692,","409,","nop,nop,TS",46
11:42:43.710150,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"67085,","2888,","nop,nop,TS",0
11:42:43.710706,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,,"1692:1738,","67085,","2946,","nop,nop,TS",46
11:42:43.714119,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"67085:68503,","1692,","409,","nop,nop,TS",1418
11:42:43.714266,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"68503:69921,","1692,","409,","nop,nop,TS",1418
11:42:43.714271,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"69921:71339,","1692,","409,","nop,nop,TS",1418
11:42:43.714273,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"71339:72757,","1692,","409,","nop,nop,TS",1418
11:42:43.714274,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"72757:72974,","1692,","409,","nop,nop,TS",217
11:42:43.714314,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"72974,","2921,","nop,nop,TS",0
11:42:43.718101,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"72974:74392,","1692,","409,","nop,nop,TS",1418
11:42:43.718278,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"74392:75810,","1692,","409,","nop,nop,TS",1418
11:42:43.718284,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"75810,","2942,","nop,nop,TS",0
11:42:43.718293,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"75810:77228,","1692,","409,","nop,nop,TS",1418
11:42:43.718295,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"77228:78646,","1692,","409,","nop,nop,TS",1418
11:42:43.718296,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"78646:80064,","1692,","409,","nop,nop,TS",1418
11:42:43.718298,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"80064:81482,","1692,","409,","nop,nop,TS",1418
11:42:43.718317,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"81482,","2914,","nop,nop,TS",0
11:42:43.718356,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"81482:82900,","1692,","409,","nop,nop,TS",1418
11:42:43.718359,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"82900:84318,","1692,","409,","nop,nop,TS",1418
11:42:43.718431,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"84318,","2900,","nop,nop,TS",0
11:42:43.718470,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"84318:85736,","1692,","409,","nop,nop,TS",1418
11:42:43.718472,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"85736:85964,","1692,","409,","nop,nop,TS",228
11:42:43.718536,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"85964,","2888,","nop,nop,TS",0
11:42:43.724747,BP-Linux8,,192.168.115.1:,,"32,",,,,64
11:42:43.724857,192.168.115.1,,BP-Linux8:,,"32,",,,,64
11:42:43.724924,BP-Linux8.ssh,,192.168.190.130.50245:,,"4289:4389,","160,","291,","nop,nop,TS",100
11:42:43.726130,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,,"1738,","409,","nop,nop,TS",0
11:42:43.745225,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"4389,","2046,","nop,nop,TS",0
11:42:43.779660,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"85964:87382,","1738,","409,","nop,nop,TS",1418
11:42:43.779809,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"87382:88800,","1738,","409,","nop,nop,TS",1418
11:42:43.779818,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"88800,","2942,","nop,nop,TS",0
11:42:43.779827,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"88800:90218,","1738,","409,","nop,nop,TS",1418
11:42:43.779829,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"90218:91636,","1738,","409,","nop,nop,TS",1418
11:42:43.779833,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"91636:93054,","1738,","409,","nop,nop,TS",1418
11:42:43.779879,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"93054,","2921,","nop,nop,TS",0
11:42:43.779901,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"93054:94472,","1738,","409,","nop,nop,TS",1418
11:42:43.779905,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"94472:95890,","1738,","409,","nop,nop,TS",1418
11:42:43.779993,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"95890,","2907,","nop,nop,TS",0
11:42:43.780039,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"95890:97308,","1738,","409,","nop,nop,TS",1418
11:42:43.780042,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"97308:98726,","1738,","409,","nop,nop,TS",1418
11:42:43.780044,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"98726:100144,","1738,","409,","nop,nop,TS",1418
11:42:43.780104,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"100144,","2886,","nop,nop,TS",0
11:42:43.780216,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"100144:101562,","1738,","409,","nop,nop,TS",1418
11:42:43.780220,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"101562:102102,","1738,","409,","nop,nop,TS",540
11:42:43.780221,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"102102:103520,","1738,","409,","nop,nop,TS",1418
11:42:43.780223,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"103520:104938,","1738,","409,","nop,nop,TS",1418
11:42:43.780224,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"104938:106356,","1738,","409,","nop,nop,TS",1418
11:42:43.780226,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"106356:107774,","1738,","409,","nop,nop,TS",1418
11:42:43.780227,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"107774:109192,","1738,","409,","nop,nop,TS",1418
11:42:43.780263,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,,"109192:110610,","1738,","409,","nop,nop,TS",1418
11:42:43.780314,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"110610,","2830,","nop,nop,TS",0
11:42:43.780416,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"110610:112028,","1738,","409,","nop,nop,TS",1418
11:42:43.780419,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"112028:113446,","1738,","409,","nop,nop,TS",1418
11:42:43.780420,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"113446:114864,","1738,","409,","nop,nop,TS",1418
11:42:43.780421,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"114864:116282,","1738,","409,","nop,nop,TS",1418
11:42:43.780465,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"116282:117700,","1738,","409,","nop,nop,TS",1418
11:42:43.780467,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"117700:119118,","1738,","409,","nop,nop,TS",1418
11:42:43.780469,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"119118:120536,","1738,","409,","nop,nop,TS",1418
11:42:43.780520,BP-Linux8.41767,,par21s04-in-f4.1e100.net.https:,.,,"120536,","2780,","nop,nop,TS",0
11:42:43.780582,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"120536:121954,","1738,","409,","nop,nop,TS",1418
11:42:43.780584,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"121954:123372,","1738,","409,","nop,nop,TS",1418
11:42:43.780586,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"123372:124790,","1738,","409,","nop,nop,TS",1418
11:42:43.780587,par21s04-in-f4.1e100.net.https,,BP-Linux8.41767:,.,"124790:126208,","1738,","409,","nop,nop,TS",1418
